Tipo de Solicitud,Nro. GEX,Fecha Vencimiento,Estado,Regional,Departamento,Tecnicos,Fecha de Solicitud,Fecha de Resolución,Fecha de Inscripción,Caudal,Volumen,Uso,Destino,Latitud,Longitud,Mes Inicio,Mes Final,Horas x Año,Id Solicitud,Sección y localidad catastral,Tipo de acuifero,profundidad,Diámetro,Caudal Ensayado,Nivel Estático,Nivel Dinámico,Accion Solicitud,Tipo Resolución,Número de Padrón,Dias_Demora,Es_Riego
Proyecto de Aprovechamiento,SGRH-99040201138-548.001,2010-09-13,Registrada,ARTIGAS,ARTIGAS,"Rodríguez, Jorge",2000-01-07,2000-09-13,2000-09-15,3.8,6840,Riego,Hortalizas,-30.44698319,-56.44894009,12.0,3.0,2160,247892,1.0,AMBOS,55.0,0.15,3.8,28.5,37.5,Nueva,Autorización,5559,250.0,1
Proyecto de Aprovechamiento,2018/14000/008797,2028-06-25,Registrada,DURAZNO,FLORIDA,"Galmarini, Gustavo",2018-06-25,2018-06-25,2018-09-04,,8640,Otros usos agropecuarios,Tambo,6286560.0,499855.751,1.0,12.0,1440,248371,7.0,FISURADO,36.0,160.0,6.0,4.0,4.9,Nueva,Permiso de uso,11939,0.0,0
Proyecto de Aprovechamiento,2018/14000/008764,2028-06-26,Registrada,TACUAREMBÓ,DURAZNO,"Galmarini, Gustavo",2018-06-26,2018-06-26,2018-09-03,1.2,1728,Otros usos agropecuarios,Tambo,-32.57993,-55.53818,1.0,12.0,1440,248373,7.0,FISURADO,44.0,160.0,0.05,0.5,28.0,Nueva,Permiso de uso,11939,0.0,0
Proyecto de Aprovechamiento,2018/14000/009115,2028-06-30,Registrada,SALTO,SALTO,"Gabrielli, Carlos",2018-12-21,2019-12-18,2020-03-04,60.0,211450,Riego,Frutales,-30.96942,-57.7643,9.0,5.0,3240,248399,,FISURADO,80.0,160.0,,24.5,29.0,Nueva,Permiso de uso,9330,362.0,1
Proyecto de Aprovechamiento,2018/14000/007149,2028-06-30,Registrada,TREINTA Y TRES,TREINTA Y TRES,"Manganelli, Alberto, ALBERTO JOSÉ MANGANELLI TREITAS",2019-04-09,2019-05-06,2019-05-15,16.0,80640,Riego,Hortalizas,-33.26653,-54.42195,1.0,12.0,5040,248419,7.0,SEDIMENTARIO,16.0,160.0,20.0,1.5,6.0,Nueva,Permiso de uso,5997,27.0,1
Proyecto de Aprovechamiento,2018/14000/010098,2030-11-11,Registrada,RÍO BRANCO,CERRO LARGO,"Gagliardi, Sergio",2018-06-22,2020-11-11,2021-02-08,1.0,1440,Otros usos,Control de incendios,6419180.996,646780.2525,1.0,12.0,1440,248452,1.0,SEDIMENTARIO,55.0,200.0,1.0,15.0,29.35,Nueva,Permiso de uso,16547,873.0,0
Proyecto de Aprovechamiento,2018/14000/010150,2028-06-30,Registrada,FRAY BENTOS,COLONIA,"Waller, Alicia",2018-06-18,2019-09-16,2019-11-12,15.0,67500,Riego,Forraje/Pradera/Semillas,-34.32465,-57.28361,1.0,12.0,4500,248454,10.0,SEDIMENTARIO,56.0,150.0,24.0,6.2,9.5,Nueva,Permiso de uso,961,455.0,1
Proyecto de Aprovechamiento,2016/14000/07909,2026-09-02,Registrada,MONTEVIDEO,MONTEVIDEO,"Carrión, Roberto",2018-07-11,2018-08-21,2018-10-25,17.0,81600,Otros usos,Comercial y servicios,-34.78348011,-56.07611225,12.0,11.0,4800,248524,,AMBOS,50.0,150.0,19.8,12.0,19.0,Renov/Modif,Permiso de uso,418839,41.0,0
Proyecto de Aprovechamiento,2018/14000/011473,2029-12-18,Registrada,TACUAREMBÓ,TACUAREMBÓ,"ANDRÉS,PÉREZ",2018-07-12,2019-12-18,2020-04-21,30.0,194400,Consumo humano,Abastecimiento a poblaciones,-32.80292,-56.53054,1.0,12.0,6480,248526,,FISURADO,18.0,150.0,30.0,2.7,8.6,Nueva,Permiso de uso,1823,524.0,0
Proyecto de Aprovechamiento,2018/14000/011546,2030-01-08,Registrada,TACUAREMBÓ,TACUAREMBÓ,"ANDRÉS,PÉREZ",2018-08-24,2020-01-08,2020-03-04,40.0,259200,Consumo humano,Abastecimiento a poblaciones,-32.80253,-56.53241,1.0,12.0,6480,248527,,FISURADO,46.0,200.0,40.0,0.5,6.0,Nueva,Permiso de uso,2099,502.0,0
Proyecto de Aprovechamiento,2018/14000/011626,2030-01-08,Registrada,TACUAREMBÓ,TACUAREMBÓ,"ANDRÉS,PÉREZ",2018-07-16,2020-01-08,2020-02-11,30.0,194400,Consumo humano,Abastecimiento a poblaciones,-32.80272,-56.53186,1.0,12.0,6480,248528,,FISURADO,50.0,250.0,30.0,2.72,11.75,Nueva,Permiso de uso,1823,541.0,0
Proyecto de Aprovechamiento,2018/14000/014350,2029-03-11,Registrada,MONTEVIDEO,CANELONES,"Travella, Julio",2019-02-13,2019-03-11,2019-04-23,12.0,16200,Riego,Otros,-34.7598,-55.79833,10.0,3.0,1350,248592,18.0,SEDIMENTARIO,28.0,152.0,12.0,11.0,21.0,Nueva,Permiso de uso,70999,26.0,1
Proyecto de Aprovechamiento,2018/14000/014474,2029-03-11,Registrada,MONTEVIDEO,CANELONES,"Travella, Julio",2019-02-12,2019-03-11,2019-04-24,24.0,28800,Riego,Otros,6156177.489,494221.9998,10.0,3.0,1200,248593,18.0,FISURADO,40.0,203.0,24.0,12.0,33.0,Nueva,Permiso de uso,17487,27.0,1
Proyecto de Aprovechamiento,2018/14000/014641,2029-03-12,Registrada,MONTEVIDEO,CANELONES,"Travella, Julio",2019-02-13,2019-03-12,2019-04-24,15.0,18000,Riego,Otros,-34.74373,-55.86285,10.0,3.0,1200,248595,18.0,FISURADO,26.0,160.0,15.0,1.2,2.4,Nueva,Permiso de uso,17487,27.0,1
Proyecto de Aprovechamiento,2018/14000/017396,2029-03-20,Registrada,MONTEVIDEO,MONTEVIDEO,"Carrión, Roberto",2019-02-21,2019-03-20,2019-04-11,7.2,41472,Industrial,Otros,6145101.929,463183.8591,1.0,12.0,5760,248678,0.0,FISURADO,42.0,150.0,7.2,4.0,12.0,Nueva,Permiso de uso,160656,27.0,0
Proyecto de Aprovechamiento,2018/14000/017513,2029-08-05,Registrada,FRAY BENTOS,RÍO NEGRO,"Gagliardi, Sergio",2019-01-16,2019-08-05,2019-08-21,5.0,18000,Consumo humano,Uso doméstico,-33.1664,-58.35265,1.0,12.0,3600,248685,1.0,SEDIMENTARIO,39.0,300.0,5.0,9.1,18.2,Nueva,Permiso de uso,4954,201.0,0
Proyecto de Aprovechamiento,2018/14000/017565,2029-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,"Culasso, José",2018-10-12,2019-05-09,2019-05-21,6.5,20920,Riego,Frutales,6154544.0,453776.0001,9.0,3.0,3150,248694,0.0,SEDIMENTARIO,39.0,120.0,0.0,5.6,13.4,Nueva,Permiso de uso,120617,209.0,1
Proyecto de Aprovechamiento,2018/14000/017877,2029-08-07,Registrada,FRAY BENTOS,COLONIA,"Abelenda, Esteban",2018-10-19,2019-08-07,2019-09-12,4.3,18576,Otros usos agropecuarios,Tambo,6219979.402,327224.4822,1.0,12.0,4320,248707,12.0,FISURADO,44.0,228.0,4.3,6.5,18.0,Nueva,Permiso de uso,17791,292.0,0
Proyecto de Aprovechamiento,2018/14000/018051,2029-02-27,Registrada,SAN JOSÉ,SAN JOSÉ,"Abelenda, Esteban",2019-02-20,2019-02-27,2019-05-06,10.0,43200,Otros usos agropecuarios,Tambo,6238744.0,412640.0001,1.0,12.0,4320,248714,3.0,FISURADO,32.0,228.0,10.0,10.0,20.0,Nueva,Permiso de uso,1593,7.0,0
Proyecto de Aprovechamiento,2018/14000/018522,2029-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,"Rocca, Fernando",2018-10-31,2019-11-04,2019-11-04,5.5,15000,Riego,Frutales,6153188.378,465392.1511,10.0,4.0,2772,248736,0.0,FISURADO,43.0,150.0,5.5,12.0,22.0,Nueva,Permiso de uso,92281,369.0,1
Proyecto de Aprovechamiento,2018/14000/019556,2029-09-26,Registrada,SALTO,SALTO,"Montaño, Mauricio",2019-02-06,2019-09-26,2019-11-19,20.0,86400,Industrial,Envasado de agua,6533767.997,296975.9588,1.0,12.0,4320,248750,2.0,SEDIMENTARIO,15.0,152.0,20.0,8.15,7.63,Nueva,Permiso de uso,1788,232.0,0
Proyecto de Aprovechamiento,2018/14000/019514,2028-06-30,Registrada,SAN JOSÉ,CANELONES,"Caprio, Rafael",2019-04-05,2019-05-08,2019-05-15,6.5,7586,Riego,Hortalizas,6160645.907,466915.6631,10.0,4.0,1260,248751,4.0,FISURADO,50.0,150.0,10.0,,,Nueva,Permiso de uso,18884,33.0,1
Proyecto de Aprovechamiento,2018/14000/020166,2029-04-05,Registrada,MONTEVIDEO,MONTEVIDEO,"Schipilov, Alejandro",2019-02-27,2019-04-05,2019-05-07,8.0,51840,Industrial,Otros,6144358.827,460267.7756,1.0,12.0,6480,248772,0.0,FISURADO,45.0,150.0,7.95,4.11,6.17,Nueva,Permiso de uso,421928,37.0,0
Proyecto de Aprovechamiento,2018/14000/020231,2029-05-24,Registrada,FRAY BENTOS,COLONIA,Pérez  Matiauda Andrés,2019-04-03,2019-05-02,2019-05-24,6.0,38800,Consumo humano,Abastecimiento a poblaciones,6235621.74,328949.9867,1.0,12.0,6480,248776,,FISURADO,62.0,200.0,6.0,1.5,18.5,Nueva,Permiso de uso,22748,29.0,0
Proyecto de Aprovechamiento,2018/14000/020449,2029-05-08,Registrada,FRAY BENTOS,COLONIA,Pérez Matiauda Andrés,2019-04-02,2019-05-08,2019-06-11,0.8,5184,Consumo humano,Abastecimiento a poblaciones,-33.91994,-57.23097,1.0,12.0,6480,248784,5.0,FISURADO,75.0,150.0,0.8,0.85,34.0,Nueva,Permiso de uso,23990,36.0,0
Proyecto de Aprovechamiento,2018/14000/020462,2029-05-03,Registrada,FRAY BENTOS,COLONIA,Pérez Matiauda Andrés,2019-04-03,2019-05-03,2019-06-11,1.5,9720,Consumo humano,Abastecimiento a poblaciones,-33.91969,-57.23125,1.0,12.0,6480,248786,5.0,FISURADO,33.5,150.0,1.5,0.3,30.6,Nueva,Permiso de uso,23989,30.0,0
Proyecto de Aprovechamiento,2018/14000/020488,2029-05-02,Registrada,FRAY BENTOS,COLONIA,Pérez Matiauda Andrés,2019-04-04,2019-05-02,2019-06-11,2.5,16200,Consumo humano,Abastecimiento a poblaciones,-34.07745,-58.1327,1.0,12.0,6480,248787,6.0,SEDIMENTARIO,29.0,150.0,2.5,9.0,20.5,Nueva,Permiso de uso,9376,28.0,0
Proyecto de Aprovechamiento,2018/14000/020529,2029-05-29,Registrada,RÍO BRANCO,CERRO LARGO,Pérez Matiauda Andrés,2018-12-07,2019-05-29,2019-07-04,1.7,11016,Consumo humano,Abastecimiento a poblaciones,-32.38235,-54.08029,1.0,12.0,6480,248789,1.0,SEDIMENTARIO,130.0,150.0,1.7,,13.45,Nueva,Permiso de uso,17046,173.0,0
Proyecto de Aprovechamiento,2018/14000/020634,2029-05-29,Registrada,RÍO BRANCO,CERRO LARGO,Pérez Matiauda Andrés,2018-12-11,2019-05-29,2019-07-04,36.0,233280,Consumo humano,Abastecimiento a poblaciones,-31.95367,-54.12254,1.0,12.0,6480,248794,5.0,SEDIMENTARIO,163.0,250.0,36.0,,77.8,Nueva,Permiso de uso,17220,169.0,0
Proyecto de Aprovechamiento,2018/14000/014533,2029-10-22,Registrada,MONTEVIDEO,CANELONES,"Travella, Julio",2018-12-12,2019-10-22,2019-11-05,18.0,24300,Riego,Otros,6154376.954,500151.5213,10.0,3.0,1350,248795,18.0,SEDIMENTARIO,32.0,152.0,18.0,9.0,14.6,Nueva,Permiso de uso,70999,314.0,1
Proyecto de Aprovechamiento,2018/14000/020992,2029-06-30,Registrada,FRAY BENTOS,COLONIA,"Montaño, Mauricio",2019-03-13,2019-05-03,2019-06-10,3.2,13824,Otros usos agropecuarios,Abrevadero de ganado,-34.34612,-57.71127,1.0,12.0,4320,248809,1.0,FISURADO,36.0,152.0,,,,Nueva,Permiso de uso,4926,51.0,0
Proyecto de Aprovechamiento,2018/14000/021018,2030-02-04,Registrada,FRAY BENTOS,COLONIA,"Montaño, Mauricio",2018-12-18,2020-02-04,2020-04-01,3.2,13824,Otros usos agropecuarios,Abrevadero de ganado,-34.34063,-57.68242,1.0,12.0,4320,248810,1.0,FISURADO,40.0,229.0,3.2,3.0,5.68,Nueva,Permiso de uso,2796,413.0,0
Proyecto de Aprovechamiento,2018/14000/021054,2029-06-28,Registrada,FRAY BENTOS,COLONIA,"Montaño, Mauricio",2019-03-07,2019-06-28,2019-07-16,1.8,7776,Otros usos agropecuarios,Abrevadero de ganado,6200303.554,327250.7696,1.0,12.0,4320,248812,,FISURADO,42.0,229.0,1.8,0.0,10.0,Nueva,Permiso de uso,2033,113.0,0
Proyecto de Aprovechamiento,2018/14000/021137,2029-03-11,Registrada,TACUAREMBÓ,TACUAREMBÓ,"Pessi Albisu, Malena",2019-02-07,2019-05-29,2019-07-16,4.2,2217,Otros usos,Comercial y servicios,-32.59302,-56.44112,1.0,12.0,528,248813,10.0,FISURADO,65.0,152.0,4.2,6.0,48.0,Nueva,Permiso de uso,8508,111.0,0
Proyecto de Aprovechamiento,2018/14000/021115,2029-03-11,Registrada,TACUAREMBÓ,TACUAREMBÓ,"Pessi Albisu, Malena",2019-02-07,2019-05-29,2019-07-16,3.5,1848,Otros usos,Comercial y servicios,-32.82231,-56.43299,1.0,12.0,528,248815,10.0,FISURADO,75.0,152.0,3.5,14.5,57.0,Nueva,Permiso de uso,8920,111.0,0
Proyecto de Aprovechamiento,2018/14000/021211,2029-03-11,Registrada,SAN JOSÉ,SAN JOSÉ,"Abelenda, Daniel",2019-02-18,2019-03-11,2019-04-24,7.2,41472,Industrial,Alimentos y bebidas,6199081.336,415096.2314,1.0,12.0,5760,248822,1.0,FISURADO,60.0,160.0,7.2,6.75,30.6,Nueva,Permiso de uso,4944,21.0,0
Proyecto de Aprovechamiento,2018/14000/021322,2029-03-19,Registrada,MONTEVIDEO,CANELONES,"Heinzen, Walter",2019-02-06,2019-03-19,2019-04-11,5.0,1200,Riego,Otros,-34.74973,-55.96841,1.0,12.0,240,248824,,AMBOS,45.0,150.0,5.5,3.0,7.0,Nueva,Permiso de uso,9173,41.0,1
Proyecto de Aprovechamiento,2018/14000/021340,2029-06-30,Registrada,SAN JOSÉ,CANELONES,"Merino, Néstor",2018-12-28,2019-09-16,2019-11-21,18.0,25920,Riego,Frutales,-34.57348952,-56.25730332,11.0,2.0,1440,248825,1.0,SEDIMENTARIO,71.0,150.0,18.0,10.0,55.0,Cesión,Permiso de uso,26833,262.0,1
Proyecto de Aprovechamiento,2019/14000/000742,2029-05-06,Registrada,SAN JOSÉ ESTE,CANELONES,"Carballo Tarigo, Ernesto Faustino",2019-02-22,2019-05-06,2019-05-21,7.0,10080,Otros usos agropecuarios,Abrevadero de ganado,-34.3537,-55.65637,1.0,12.0,1440,248847,,SEDIMENTARIO,60.0,250.0,12.0,12.0,48.0,Nueva,Permiso de uso,12908,73.0,0
Proyecto de Aprovechamiento,2019/14000/001434,2029-04-10,Registrada,DURAZNO,DURAZNO,"Gagliardi, Sergio",2019-03-13,2019-04-10,2019-05-07,20.0,28800,Otros usos agropecuarios,Abrevadero de ganado,-33.13654,-55.78968,1.0,12.0,1440,248869,,SEDIMENTARIO,48.0,200.0,20.0,4.0,20.0,Nueva,Permiso de uso,12104,28.0,0
Proyecto de Aprovechamiento,2019/14000/001710,2029-06-26,Registrada,TACUAREMBÓ,TACUAREMBÓ,Pérez  Matiauda Andrés,2019-02-07,2019-06-26,2019-07-12,12.0,77760,Consumo humano,Abastecimiento a poblaciones,-32.1772,-55.01085,1.0,12.0,6480,248870,,SEDIMENTARIO,22.0,150.0,12.0,5.25,9.0,Nueva,Permiso de uso,7436,139.0,0
Proyecto de Aprovechamiento,2019/14000/001740,2029-06-28,Registrada,FRAY BENTOS,COLONIA,Pérez  Matiauda Andrés,2019-02-08,2019-06-28,2019-07-16,3.0,19440,Consumo humano,Abastecimiento a poblaciones,-34.41701,-57.26938,1.0,12.0,6480,248871,,SEDIMENTARIO,21.0,150.0,8.0,1.3,8.0,Nueva,Permiso de uso,23801,140.0,0
Proyecto de Aprovechamiento,2019/14000/001635,2029-05-21,Registrada,ARTIGAS,ARTIGAS,"Gagliardi, Sergio",2019-03-20,2019-05-08,2019-05-21,1.5,4320,Otros usos agropecuarios,Abrevadero de ganado,6616895.023,317866.5353,1.0,12.0,2880,248874,,FISURADO,76.0,200.0,1.5,20.0,55.0,Nueva,Permiso de uso,4138,49.0,0
Proyecto de Aprovechamiento,2019/14000/001868,2029-05-06,Registrada,RÍO BRANCO,DURAZNO,Pérez  Matiauda Andrés,2019-04-09,2019-05-06,2019-06-13,2.5,16200,Consumo humano,Abastecimiento a poblaciones,-32.81504,-55.37965,1.0,12.0,6480,248879,,SEDIMENTARIO,50.0,150.0,2.5,12.0,24.0,Nueva,Permiso de uso,3451,27.0,0
Proyecto de Aprovechamiento,2019/14000/001876,2029-04-12,Registrada,TACUAREMBÓ,DURAZNO,Pérez  Matiauda Andrés,2019-03-19,2019-04-12,2019-05-16,2.5,16200,Consumo humano,Abastecimiento a poblaciones,-32.9532,-55.93435,1.0,12.0,6480,248887,5.0,AMBOS,80.0,150.0,2.5,10.6,45.3,Nueva,Permiso de uso,4069,24.0,0
Proyecto de Aprovechamiento,2019/14000/001893,2029-04-08,Registrada,DURAZNO,FLORES,Pérez  Matiauda Andrés,2019-03-19,2019-04-08,2019-05-08,2.8,16128,Consumo humano,Abastecimiento a poblaciones,-33.6662,-56.95194,1.0,12.0,5760,248893,4.0,SEDIMENTARIO,36.0,150.0,2.8,6.7,26.7,Nueva,Permiso de uso,4920,20.0,0
Proyecto de Aprovechamiento,2019/14000/002206,2030-04-21,Registrada,SAN JOSÉ ESTE,CANELONES,"Carballo Tarigo, Ernesto Faustino",2019-02-21,2020-04-21,2020-05-13,7.0,10080,Consumo humano,Abastecimiento a poblaciones,-34.40208,-55.71995,1.0,12.0,1440,248906,10.0,SEDIMENTARIO,73.0,250.0,15.0,12.0,48.0,Nueva,Permiso de uso,70050,425.0,0
Proyecto de Aprovechamiento,2019/14000/002577,2029-06-30,Registrada,MONTEVIDEO,CANELONES,"Rocha, Bruno",2019-02-22,2019-06-05,2019-07-17,11.5,41000,Riego,Hortalizas,6163142.0,484813.0001,9.0,4.0,3360,248918,7.0,FISURADO,36.0,160.0,,,,Nueva,Permiso de uso,11878,103.0,1
Proyecto de Aprovechamiento,2019/14000/001591,2029-06-03,Registrada,SALTO,SALTO,"Galione, Álvaro",2019-02-26,2019-06-03,2019-07-17,1.0,324,Otros usos,Otros,-31.45685,-57.90821,1.0,12.0,324,248924,1.0,FISURADO,60.0,152.0,1.1,23.0,30.0,Nueva,Permiso de uso,17185,97.0,0
Proyecto de Aprovechamiento,2019/14000/001612,2029-06-03,Registrada,SALTO,SALTO,"Galione, Álvaro",2019-02-26,2019-06-03,2019-07-17,4.5,4374,Otros usos,Otros,-31.45686,-57.90827,1.0,12.0,972,248925,1.0,FISURADO,60.0,152.0,4.5,12.0,16.5,Nueva,Permiso de uso,17185,97.0,0
Proyecto de Aprovechamiento,2019/14000/002911,2031-07-30,Registrada,MONTEVIDEO,CANELONES,Pérez  Matiauda Andrés,2019-02-27,2021-07-30,2021-08-19,12.0,77760,Consumo humano,Abastecimiento a poblaciones,-34.75862,-55.76169,1.0,12.0,6480,248933,18.0,SEDIMENTARIO,22.0,200.0,12.0,15.5,18.0,Nueva,Permiso de uso,56741,884.0,0
Proyecto de Aprovechamiento,2019/14000/002931,2029-05-20,Registrada,MONTEVIDEO,MONTEVIDEO,"Abelenda, Daniel",2019-02-28,2019-05-20,2019-06-13,5.0,1800,Otros usos,Control de incendios,-34.85794,-56.28553,1.0,12.0,360,248936,0.0,FISURADO,52.0,152.0,5.0,7.0,40.0,Nueva,Permiso de uso,422143,81.0,0
Proyecto de Aprovechamiento,2019/14000/003420,2029-06-05,Registrada,FRAY BENTOS,COLONIA,"Schipilov, Alejandro",2019-03-08,2019-06-05,2019-08-13,3.0,1440,Industrial,Envasado de agua,-33.97828,-58.3005,1.0,12.0,480,248942,6.0,AMBOS,81.0,140.0,4.0,18.0,57.0,Nueva,Permiso de uso,5771,89.0,0
Proyecto de Aprovechamiento,2019/14000/004079,2029-05-09,Registrada,FRAY BENTOS,RÍO NEGRO,"Dubosc, Guillermo",2019-03-19,2019-05-09,2019-05-20,6.0,24192,Industrial,Alimentos y bebidas,6380369.0,328702.0001,1.0,12.0,4032,248946,4.0,SEDIMENTARIO,72.0,160.0,6.0,10.0,30.0,Nueva,Permiso de uso,2518,51.0,0
Proyecto de Aprovechamiento,2019/14000/004493,2029-06-30,Registrada,SALTO,SALTO,"Lanfranco Muñoz, Martín",2019-03-25,2019-06-28,2019-07-17,17.0,65280,Riego,Frutales,-31.30366,-57.8132,9.0,4.0,3840,248971,,FISURADO,50.0,152.0,17.0,12.0,30.0,Nueva,Permiso de uso,10226,95.0,1
Proyecto de Aprovechamiento,2019/14000/004259,2029-06-26,Registrada,FRAY BENTOS,RÍO NEGRO,"Pacheco Valerio, Ruben Fernando",2019-03-28,2019-06-26,2019-08-13,1.5,6480,Otros usos,Control de incendios,-33.12324,-58.24919,1.0,12.0,4320,248975,1.0,SEDIMENTARIO,41.8,160.0,1.5,21.1,23.83,Nueva,Permiso de uso,6456,90.0,0
Proyecto de Aprovechamiento,2019/14000/004045,2029-06-26,Registrada,FRAY BENTOS,RÍO NEGRO,"Pacheco Valerio, Ruben Fernando",2019-03-28,2019-06-26,2019-08-13,2.6,11232,Otros usos,Control de incendios,-33.1174,-58.25896,1.0,12.0,4320,249022,1.0,SEDIMENTARIO,60.0,160.0,2.6,15.58,15.75,Nueva,Permiso de uso,6454,90.0,0
Proyecto de Aprovechamiento,2019/14000/004277,2029-06-28,Registrada,FRAY BENTOS,RÍO NEGRO,"Pacheco Valerio, Ruben Fernando",2019-03-28,2019-06-28,2019-07-17,8.4,36288,Otros usos,Control de incendios,-33.11595,-58.25671,1.0,12.0,4320,249023,1.0,SEDIMENTARIO,48.0,160.0,,,,Nueva,Permiso de uso,6454,92.0,0
Proyecto de Aprovechamiento,2019/14000/004214,2029-06-26,Registrada,FRAY BENTOS,RÍO NEGRO,"Pacheco Valerio, Ruben Fernando",2019-03-28,2019-06-26,2019-08-13,1.8,7776,Otros usos,Comercial y servicios,-33.13066,-58.2528,1.0,12.0,4320,249024,1.0,SEDIMENTARIO,28.6,160.0,1.8,9.9,11.36,Nueva,Permiso de uso,6456,90.0,0
Proyecto de Aprovechamiento,2019/14000/005015,2029-06-30,Registrada,SAN JOSÉ,CANELONES,"Rocha, Bruno",2019-04-02,2019-08-30,2019-09-13,4.0,8640,Riego,Hortalizas,-34.56807,-56.12101,1.0,12.0,2160,249028,6.0,SEDIMENTARIO,43.0,160.0,10.0,,,Nueva,Permiso de uso,19821,150.0,1
Proyecto de Aprovechamiento,2019/14000/005040,2029-06-30,Registrada,SAN JOSÉ,CANELONES,"Rocha, Bruno",2019-04-03,2019-08-16,2019-09-12,4.6,5600,Riego,Hortalizas,-34.56898,-56.11821,10.0,3.0,1200,249032,6.0,SEDIMENTARIO,46.5,160.0,4.6,,,Nueva,Permiso de uso,62981,135.0,1
Proyecto de Aprovechamiento,2019/14000/004985,2029-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,"Rocca, Fernando",2019-04-03,2019-05-29,2019-07-03,10.0,27000,Riego,Frutales,6153848.321,456742.4998,10.0,4.0,2800,249033,0.0,FISURADO,57.0,150.0,10.0,15.0,29.0,Nueva,Permiso de uso,405637,56.0,1
Proyecto de Aprovechamiento,2019/14000/001103,2027-06-30,Registrada,SALTO,SALTO,"Bordenave Cavanna, Franco",2019-04-09,2020-02-06,2020-05-14,14.0,17000,Riego,Hortalizas,-31.35093,-57.83739,1.0,12.0,1200,249047,1.0,AMBOS,37.0,155.0,24.0,14.0,12.0,Nueva,Permiso de uso,4809,303.0,1
Proyecto de Aprovechamiento,2019/14000/005354,2020-09-28,Registrada,FRAY BENTOS,RÍO NEGRO,Sofia Capeci,2019-04-09,2019-07-11,2019-07-16,7.0,30240,Industrial,Otros,-32.63376,-58.0078,1.0,12.0,4320,249050,3.0,SEDIMENTARIO,70.0,210.0,7.0,9.0,35.0,Nueva,Permiso de uso,3944,93.0,0
Proyecto de Aprovechamiento,2019/14000/005643,2029-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,"Braña Pippolo, Gustavo M.",2019-04-23,2019-06-28,2019-07-17,6.0,8640,Riego,Hortalizas,-34.75972,-56.30689,8.0,4.0,1440,249060,0.0,SEDIMENTARIO,42.0,154.0,6.0,5.0,22.4,Nueva,Permiso de uso,180802,66.0,1
Proyecto de Aprovechamiento,2019/14000/003376,2029-12-27,Registrada,FRAY BENTOS,SORIANO,"Schipilov, Alejandro",2019-07-10,2019-12-09,2019-12-27,2.5,2400,Industrial,Envasado de agua,6317312.0,292194.0,1.0,12.0,960,249067,1.0,SEDIMENTARIO,84.0,215.0,2.5,28.55,46.17,Nueva,Permiso de uso,11405,152.0,0
Proyecto de Aprovechamiento,2019/14000/007059,2029-09-16,Registrada,ROCHA,ROCHA,,2019-05-07,2019-09-16,2019-11-14,0.5,1872,Industrial,Alimentos y bebidas,6206555.271,659376.4934,1.0,12.0,3744,249080,4.0,FISURADO,90.0,150.0,0.5,6.85,50.0,Nueva,Permiso de uso,4445,132.0,0
Proyecto de Aprovechamiento,2019/14000/007166,2029-09-16,Registrada,ROCHA,ROCHA,"Abelenda, Daniel",2019-05-07,2019-09-16,2019-11-15,0.5,1872,Industrial,Alimentos y bebidas,6206717.017,659634.0119,1.0,12.0,3744,249083,4.0,FISURADO,90.0,150.0,0.5,2.59,40.0,Nueva,Permiso de uso,2588,132.0,0
Proyecto de Aprovechamiento,2019/14000/004031,2029-06-30,Registrada,SAN JOSÉ ESTE,CANELONES,"Caprio, Rafael",2019-05-08,2019-05-29,2019-07-12,6.5,24960,Riego,Hortalizas,6184449.938,470718.3563,5.0,12.0,3840,249084,13.0,SEDIMENTARIO,51.0,150.0,7.0,15.0,40.0,Nueva,Permiso de uso,22350,21.0,1
Proyecto de Aprovechamiento,2019/14000/007282,2029-09-16,Registrada,ROCHA,ROCHA,,2019-05-08,2019-09-16,2019-11-08,3.0,11232,Industrial,Alimentos y bebidas,6206895.246,658824.0042,1.0,12.0,3744,249085,4.0,FISURADO,107.0,150.0,3.0,6.93,51.0,Nueva,Permiso de uso,2568,131.0,0
Proyecto de Aprovechamiento,2019/14000/007317,2029-09-16,Registrada,ROCHA,ROCHA,,2019-05-08,2019-09-16,2019-11-14,3.0,11232,Industrial,Alimentos y bebidas,6206232.996,659638.2471,1.0,12.0,3744,249088,4.0,FISURADO,100.0,150.0,3.0,0.89,45.0,Nueva,Permiso de uso,2588,131.0,0
Proyecto de Aprovechamiento,2019/14000/007332,2029-09-16,Registrada,ROCHA,ROCHA,,2019-05-08,2019-09-16,2019-11-14,3.0,11232,Industrial,Alimentos y bebidas,6206376.004,659631.753,1.0,12.0,3744,249090,4.0,FISURADO,92.0,150.0,3.0,4.43,52.0,Nueva,Permiso de uso,2588,131.0,0
Proyecto de Aprovechamiento,2019/14000/007416,2029-10-02,Registrada,TREINTA Y TRES,TREINTA Y TRES,"ALBERTO JOSÉ MANGANELLI TREITAS, Manganelli, Alberto",2019-05-10,2019-10-02,2019-10-17,12.0,25920,Otros usos agropecuarios,Abrevadero de ganado,-33.22023,-54.32266,1.0,12.0,2160,249094,1.0,FISURADO,58.0,160.0,12.0,4.0,25.0,Nueva,Permiso de uso,7096,145.0,0
